時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm),地區碼
2009/4/19,臺東縣,臺東,23.7,21.8,81,0.8,2.9,930
2009/4/20,臺東縣,臺東,27.8,23,77,3.3,0,930
2009/4/21,臺東縣,臺東,23.3,21.8,82,2.3,38,930
2009/4/22,臺東縣,臺東,21.1,19,77,1.5,1.4,930
2009/4/23,臺東縣,臺東,24,21.1,75,2.1,0.1,930
2009/4/24,臺東縣,臺東,26.1,22.1,77,1.6,0,930
2009/4/25,臺東縣,臺東,24.5,20.3,74,3,0,930
2009/4/26,臺東縣,臺東,19.9,18.2,64,2,0,930
2009/4/27,臺東縣,臺東,20.1,18.3,61,1.8,0,930
2009/4/28,臺東縣,臺東,21.7,19.2,57,2.7,0,930
2009/4/29,臺東縣,臺東,21.8,17.9,60,2.6,0,930
2009/4/30,臺東縣,臺東,22.3,19.6,63,2.3,0,930
2009/5/1,臺東縣,臺東,22.5,20.1,66,2.1,0,930
2009/5/2,臺東縣,臺東,23.1,20.2,75,2.3,1.4,930
2009/5/3,臺東縣,臺東,24.1,21,70,2.1,0,930
2009/5/4,臺東縣,臺東,23.7,21,69,2.2,0,930
2009/5/5,臺東縣,臺東,23.4,20.7,68,2.1,0,930
2009/5/6,臺東縣,臺東,23.6,20.8,62,2.7,0,930
2009/5/7,臺東縣,臺東,23.9,19.9,57,2.5,0,930
2009/5/8,臺東縣,臺東,24.1,19.3,51,2.1,0,930
2009/5/9,臺東縣,臺東,24.2,19.7,52,1.8,0,930
2009/5/10,臺東縣,臺東,24.6,19.9,59,1.9,0,930
2009/5/11,臺東縣,臺東,26,22.2,67,1.6,0,930
2009/5/12,臺東縣,臺東,26.5,23.7,72,1.5,0,930
2009/5/13,臺東縣,臺東,26.6,22.7,68,1.8,0,930
2009/5/14,臺東縣,臺東,26.5,23.8,72,2.1,0,930
2009/5/15,臺東縣,臺東,26.7,24.2,69,1.5,0,930
2009/5/16,臺東縣,臺東,27,23.3,72,1.7,11.8,930
2009/5/17,臺東縣,臺東,26.8,22.9,81,1.5,69.5,930
2009/5/18,臺東縣,臺東,27,24.8,83,1.8,1.1,930
2009/5/19,臺東縣,臺東,27.3,25.8,80,1.6,0,930
2009/5/20,臺東縣,臺東,28.2,25.2,78,1.6,0,930
2009/5/21,臺東縣,臺東,28.2,25.7,81,1.8,0,930
2009/5/22,臺東縣,臺東,28.1,25.1,79,1.5,0,930
2009/5/23,臺東縣,臺東,27.9,25.1,77,1.4,0,930
2009/5/24,臺東縣,臺東,27.5,25.2,79,1.4,0.5,930
2009/5/25,臺東縣,臺東,27.1,24.4,78,1.8,0,930
2009/5/26,臺東縣,臺東,27.2,24.2,79,1.3,0,930
2009/5/27,臺東縣,臺東,24.1,22.7,87,2.5,5.5,930
2009/5/28,臺東縣,臺東,23.9,22.4,75,1.2,0.4,930
2009/5/29,臺東縣,臺東,25.1,22.7,62,2.1,0,930
2009/5/30,臺東縣,臺東,25.4,20.7,51,1.7,0,930
2009/5/31,臺東縣,臺東,25.6,21.6,57,1.6,0,930
2009/6/1,臺東縣,臺東,26.5,23.9,63,1.4,0,930
2009/6/2,臺東縣,臺東,26.3,22.7,74,1.7,0.8,930
2009/6/3,臺東縣,臺東,28.5,24.9,79,1.9,0,930
2009/6/4,臺東縣,臺東,28.2,25.6,82,2,1.6,930
2009/6/5,臺東縣,臺東,25.6,24.1,82,1.8,9.5,930
2009/6/6,臺東縣,臺東,26.7,23,73,1.6,0,930
2009/6/7,臺東縣,臺東,26.7,22.9,69,1.7,0,930
2009/6/8,臺東縣,臺東,27,22.8,68,1.6,0,930
2009/6/9,臺東縣,臺東,27.1,23.2,69,1.4,0,930
2009/6/10,臺東縣,臺東,28.8,24.7,74,2.7,0,930
2009/6/11,臺東縣,臺東,29.4,26.8,76,1.7,0,930
2009/6/12,臺東縣,臺東,28.3,26.7,81,1.3,0,930
2009/6/13,臺東縣,臺東,28.5,25.6,78,1.5,0,930
2009/6/14,臺東縣,臺東,28.2,25.7,81,1.8,5.5,930
2009/6/15,臺東縣,臺東,27.7,25.2,80,1.5,13,930
2009/6/16,臺東縣,臺東,28.6,24.5,78,1.8,9.5,930
2009/6/17,臺東縣,臺東,29.3,26.4,76,2,0,930
2009/6/18,臺東縣,臺東,29.3,27.3,79,1.3,11.1,930
2009/6/19,臺東縣,臺東,29.1,26.3,76,1.8,0,930
2009/6/20,臺東縣,臺東,27.9,25.2,81,1.6,14.3,930
2009/6/21,臺東縣,臺東,27.6,25.8,90,3.5,29.9,930
2009/6/22,臺東縣,臺東,29.2,26.6,74,3.4,0.3,930
2009/6/23,臺東縣,臺東,29,25.8,74,2.5,0,930
2009/6/24,臺東縣,臺東,28.8,25.9,78,1.6,0,930
2009/6/25,臺東縣,臺東,27.5,25.6,84,1,8.1,930
2009/6/26,臺東縣,臺東,28.2,25.4,86,1.4,7,930
2009/6/27,臺東縣,臺東,28.3,26.3,79,1.9,0.3,930
2009/6/28,臺東縣,臺東,28.9,26.3,77,2.4,0,930
2009/6/29,臺東縣,臺東,29.3,26.5,75,2.4,0,930
2009/6/30,臺東縣,臺東,29.6,27.3,75,1.9,0,930
2009/7/1,臺東縣,臺東,29.4,26.3,74,1.7,0,930
2009/7/2,臺東縣,臺東,29.3,26.9,76,1.5,0,930
2009/7/3,臺東縣,臺東,28.2,26.3,76,1.5,0.2,930
2009/7/4,臺東縣,臺東,28.2,26.2,79,1.5,0,930
2009/7/5,臺東縣,臺東,28.2,26.1,78,1.2,28,930
2009/7/6,臺東縣,臺東,28.1,25.8,75,1.6,0,930
2009/7/7,臺東縣,臺東,28.7,25.2,75,1.4,0,930
2009/7/8,臺東縣,臺東,29.4,26,73,1.8,0,930
2009/7/9,臺東縣,臺東,29.7,26.1,71,2.5,0,930
2009/7/10,臺東縣,臺東,28.6,26.4,81,2.4,2.3,930
2009/7/11,臺東縣,臺東,28.9,26.3,82,1.6,4.8,930
2009/7/12,臺東縣,臺東,29.6,26.6,76,2.7,0,930
2009/7/13,臺東縣,臺東,26,24.7,90,1.5,163,930
2009/7/14,臺東縣,臺東,26.6,24.8,91,0.9,85.5,930
2009/7/15,臺東縣,臺東,28.6,25.7,83,1.2,0.5,930
2009/7/16,臺東縣,臺東,29.3,26.5,79,2.4,0,930
2009/7/17,臺東縣,臺東,27.5,25.5,84,3.3,60,930
2009/7/18,臺東縣,臺東,28.2,25.3,88,2.5,36.4,930
2009/7/19,臺東縣,臺東,27.9,25,87,1.3,18.5,930
2009/7/20,臺東縣,臺東,28.9,26.1,85,1.6,11.5,930
2009/7/21,臺東縣,臺東,29.1,26.6,82,2.1,0,930
2009/7/22,臺東縣,臺東,29.3,26.2,78,1.3,0,930
2009/7/23,臺東縣,臺東,29.2,26.5,81,1.4,0,930
2009/7/24,臺東縣,臺東,29.6,26.5,74,1.5,0,930
2009/7/25,臺東縣,臺東,29.5,27.1,75,2.3,0,930
2009/7/26,臺東縣,臺東,29.1,27.1,77,1.7,0,930
2009/7/27,臺東縣,臺東,29.3,27.1,81,1.5,0,930
2009/7/28,臺東縣,臺東,29.7,27,79,1.5,0,930
2009/7/29,臺東縣,臺東,30.1,27.4,79,1.2,1.4,930
2009/7/30,臺東縣,臺東,30,27.5,80,1.2,0,930
2009/7/31,臺東縣,臺東,30.3,27.6,73,2,0,930
2009/8/1,臺東縣,臺東,30.2,27.4,72,3.1,0,930
2009/8/2,臺東縣,臺東,30.8,28.1,74,3.7,0.3,930
2009/8/3,臺東縣,臺東,28.1,26.7,90,0.9,42.4,930
2009/8/4,臺東縣,臺東,29.7,26.5,79,1.5,0,930
2009/8/5,臺東縣,臺東,29.6,28,77,1.3,0,930
2009/8/6,臺東縣,臺東,29.6,27.1,75,1.2,30.4,930
2009/8/7,臺東縣,臺東,27.3,26.2,91,2.2,42.8,930
2009/8/8,臺東縣,臺東,26.9,25.6,91,8.6,68,930
2009/8/9,臺東縣,臺東,26.6,24.8,86,6.3,29.5,930
2009/8/10,臺東縣,臺東,26.6,25.2,81,5,0,930
2009/8/11,臺東縣,臺東,27.9,25.3,75,2.8,0,930
2009/8/12,臺東縣,臺東,28.4,25.2,78,1.5,0,930
2009/8/13,臺東縣,臺東,28.6,25.7,82,1.4,0,930
2009/8/14,臺東縣,臺東,29.3,27.1,79,1.2,0,930
2009/8/15,臺東縣,臺東,29.2,26.6,79,1.4,0.5,930
2009/8/16,臺東縣,臺東,29,26.8,80,1.3,0,930
2009/8/17,臺東縣,臺東,29,26,75,1.2,0,930
2009/8/18,臺東縣,臺東,29.1,26.2,75,1.3,0,930
2009/8/19,臺東縣,臺東,29.2,26.4,76,1.3,0,930
2009/8/20,臺東縣,臺東,28.9,26,73,1.1,0,930
2009/8/21,臺東縣,臺東,29.3,26.3,71,1.2,0,930
2009/8/22,臺東縣,臺東,29.8,26.6,68,1.3,0,930
2009/8/23,臺東縣,臺東,30,27.7,74,1.7,0.3,930
2009/8/24,臺東縣,臺東,30.3,27.6,79,1.8,0.2,930
2009/8/25,臺東縣,臺東,30.2,27.4,76,1.6,0,930
2009/8/26,臺東縣,臺東,29.9,27,76,1.3,0,930
2009/8/27,臺東縣,臺東,29.9,27.1,77,1.4,0,930
2009/8/28,臺東縣,臺東,29.9,27.3,76,1.3,0,930
2009/8/29,臺東縣,臺東,29.9,27,74,1.5,0,930
2009/8/30,臺東縣,臺東,29.9,27.5,74,1.3,0,930
2009/8/31,臺東縣,臺東,29.8,26.8,73,1.9,0,930
2009/9/1,臺東縣,臺東,29.8,26.7,70,2.6,0,930
2009/9/2,臺東縣,臺東,29.9,27,71,3.1,0,930
2009/9/3,臺東縣,臺東,30,27.5,71,2.6,0,930
2009/9/4,臺東縣,臺東,29.7,26.3,66,2.8,0,930
2009/9/5,臺東縣,臺東,29.8,26.3,66,2.2,0,930
2009/9/6,臺東縣,臺東,29.6,26,70,2.3,0,930
2009/9/7,臺東縣,臺東,29.5,26.4,70,1.8,0,930
2009/9/8,臺東縣,臺東,29.2,26.5,69,1.8,0,930
2009/9/9,臺東縣,臺東,28.2,26.1,73,2.2,0,930
2009/9/10,臺東縣,臺東,29.1,25.8,72,1.7,0.3,930
2009/9/11,臺東縣,臺東,29.6,26.6,71,1.5,0,930
2009/9/12,臺東縣,臺東,30,27.3,73,2.2,0,930
2009/9/13,臺東縣,臺東,28.1,25.9,81,2.2,32.3,930
2009/9/14,臺東縣,臺東,28.7,25.3,81,1.6,4.5,930
2009/9/15,臺東縣,臺東,29.7,26.5,79,1.4,0,930
2009/9/16,臺東縣,臺東,30,27.3,78,1.6,0,930
2009/9/17,臺東縣,臺東,29.1,26,79,1.7,15,930
2009/9/18,臺東縣,臺東,28.9,26.8,81,1,10.2,930
2009/9/19,臺東縣,臺東,27.6,26.5,83,1.4,1.5,930
2009/9/20,臺東縣,臺東,27.9,25.4,72,1.5,0,930
2009/9/21,臺東縣,臺東,28.6,25.4,70,1.8,0,930
2009/9/22,臺東縣,臺東,28.5,24.6,73,2.1,8.5,930
2009/9/23,臺東縣,臺東,27.4,26,82,1.9,3.6,930
2009/9/24,臺東縣,臺東,26.9,25.2,82,1.7,0.7,930
2009/9/25,臺東縣,臺東,27.3,25,74,1.8,0.6,930
2009/9/26,臺東縣,臺東,28.3,23.8,68,3.2,16.1,930
2009/9/27,臺東縣,臺東,25.1,23.5,88,2,58.5,930
2009/9/28,臺東縣,臺東,25.3,23.7,88,1.9,55.1,930
2009/9/29,臺東縣,臺東,26.7,24.2,87,2,3.6,930
2009/9/30,臺東縣,臺東,27.8,25.9,84,1.4,0.2,930
2009/10/1,臺東縣,臺東,28.5,25.8,82,0.9,0,930
2009/10/2,臺東縣,臺東,28.5,25.7,78,2.8,0,930
2009/10/3,臺東縣,臺東,28,26,70,3,0,930
2009/10/4,臺東縣,臺東,26.1,23.9,87,2.6,31.5,930
2009/10/5,臺東縣,臺東,26,24.9,92,1.3,67,930
2009/10/6,臺東縣,臺東,25.6,24.5,87,2.3,26.5,930
2009/10/7,臺東縣,臺東,25.8,24,73,2.7,0,930
2009/10/8,臺東縣,臺東,25.7,22.5,67,2.7,0,930
2009/10/9,臺東縣,臺東,25.1,22.5,77,2.3,4.1,930
2009/10/10,臺東縣,臺東,23.9,22.2,91,1.2,18,930
2009/10/11,臺東縣,臺東,26.4,24.4,86,1.1,4,930
2009/10/12,臺東縣,臺東,27.1,24,78,1.2,5,930
2009/10/13,臺東縣,臺東,27,25.1,82,1.1,2,930
2009/10/14,臺東縣,臺東,26.6,23.6,80,2.2,1.2,930
2009/10/15,臺東縣,臺東,26.1,23.3,81,2.5,0.7,930
2009/10/16,臺東縣,臺東,26.9,24,79,1.2,0,930
2009/10/17,臺東縣,臺東,25.8,24.1,74,2,0,930
2009/10/18,臺東縣,臺東,25.7,23.4,66,1.6,0,930
2009/10/19,臺東縣,臺東,25.9,23.7,69,1.5,0,930
2009/10/20,臺東縣,臺東,26,23.8,68,2.6,0,930
2009/10/21,臺東縣,臺東,25.5,23.1,63,3.2,0,930
2009/10/22,臺東縣,臺東,26.3,23,68,2.6,0,930
2009/10/23,臺東縣,臺東,26,24.8,78,2.5,0.2,930
2009/10/24,臺東縣,臺東,26.6,24.5,72,1.8,0,930
2009/10/25,臺東縣,臺東,26.5,24.4,71,2.4,0,930
2009/10/26,臺東縣,臺東,25.2,23.6,64,2.9,0,930
2009/10/27,臺東縣,臺東,24.4,21.1,62,2.3,0,930
2009/10/28,臺東縣,臺東,24.7,21,62,2.3,0,930
2009/10/29,臺東縣,臺東,25,21.5,65,2.6,0,930
2009/10/30,臺東縣,臺東,25.7,22.7,64,2.3,0,930
2009/10/31,臺東縣,臺東,26.3,23.6,72,1.8,0,930
2009/11/1,臺東縣,臺東,26.3,24.1,76,2.6,0,930
2009/11/2,臺東縣,臺東,23,20.1,59,5.6,0,930
2009/11/3,臺東縣,臺東,21.2,18.6,55,3.8,0,930
2009/11/4,臺東縣,臺東,22.9,19.3,64,2.1,0,930
2009/11/5,臺東縣,臺東,24.8,21.2,73,2.2,0,930
2009/11/6,臺東縣,臺東,25.5,22.4,79,1.2,0,930
2009/11/7,臺東縣,臺東,25.6,23.4,86,1,40.5,930
2009/11/8,臺東縣,臺東,25.8,23.7,82,1,0,930
2009/11/9,臺東縣,臺東,25.1,22.4,79,1,0,930
2009/11/10,臺東縣,臺東,25.3,21.5,74,1.8,0,930
2009/11/11,臺東縣,臺東,24.4,22.6,74,2.2,0,930
2009/11/12,臺東縣,臺東,24.8,22.2,76,1.3,0,930
2009/11/13,臺東縣,臺東,24.1,21.4,83,2.4,0.4,930
2009/11/14,臺東縣,臺東,20.6,19.6,77,1.8,0.5,930
2009/11/15,臺東縣,臺東,21.9,19.6,70,1.4,0,930
2009/11/16,臺東縣,臺東,24.5,21.4,72,1,0,930
2009/11/17,臺東縣,臺東,22.5,20.3,74,3.4,0,930
2009/11/18,臺東縣,臺東,22,19.7,66,2.2,0,930
2009/11/19,臺東縣,臺東,23.4,20.4,74,2.3,0,930
2009/11/20,臺東縣,臺東,23.4,21,78,2.5,0,930
2009/11/21,臺東縣,臺東,22.5,21,70,3.2,0,930
2009/11/22,臺東縣,臺東,23.4,21.2,72,2.5,0,930
2009/11/23,臺東縣,臺東,23.5,21.1,77,2.3,0,930
2009/11/24,臺東縣,臺東,23.4,22.1,84,1.8,2.6,930
2009/11/25,臺東縣,臺東,24.5,22.4,77,2.1,0,930
2009/11/26,臺東縣,臺東,23.9,21.2,77,1.9,0,930
2009/11/27,臺東縣,臺東,23.5,20.5,75,2.1,0,930
2009/11/28,臺東縣,臺東,23.3,21.3,72,2.4,0,930
2009/11/29,臺東縣,臺東,22.4,20.5,70,3.1,0,930
2009/11/30,臺東縣,臺東,21.8,19.2,68,2.5,0,930
2009/12/1,臺東縣,臺東,20.4,19,66,2.2,0,930
2009/12/2,臺東縣,臺東,21,17.3,60,2,0,930
2009/12/3,臺東縣,臺東,19.3,17,69,2.5,0,930
2009/12/4,臺東縣,臺東,19.5,16.7,59,1.9,0,930
2009/12/5,臺東縣,臺東,19.7,16.5,63,2.4,0,930
2009/12/6,臺東縣,臺東,20,17.4,65,2.1,0,930
2009/12/7,臺東縣,臺東,21.3,18.7,68,2.2,0.5,930
2009/12/8,臺東縣,臺東,21.9,19.3,73,1.5,0.5,930
2009/12/9,臺東縣,臺東,22.1,19.4,74,1.1,0,930
2009/12/10,臺東縣,臺東,22.3,18.2,71,1.2,0,930
2009/12/11,臺東縣,臺東,23.3,20.1,72,1.8,0,930
2009/12/12,臺東縣,臺東,23.2,20.3,74,1.6,0,930
2009/12/13,臺東縣,臺東,22.7,19.8,74,1.1,0,930
2009/12/14,臺東縣,臺東,22.7,20.5,74,2.4,0,930
2009/12/15,臺東縣,臺東,22.2,18.9,75,1.3,0,930
2009/12/16,臺東縣,臺東,19.3,17.3,78,2.5,0.4,930
2009/12/17,臺東縣,臺東,18.7,16.5,77,1.6,0.2,930
2009/12/18,臺東縣,臺東,16.2,15.2,74,1.5,0,930
2009/12/19,臺東縣,臺東,15,14.2,72,1.4,0,930
2009/12/20,臺東縣,臺東,15.5,13.3,72,2,0,930
2009/12/21,臺東縣,臺東,14.4,13.6,71,1.4,0,930
2009/12/22,臺東縣,臺東,17.4,13.6,67,1.3,0,930
2009/12/23,臺東縣,臺東,20.1,16.6,67,1.4,0,930
2009/12/24,臺東縣,臺東,21.2,19.3,73,1.1,0.2,930
2009/12/25,臺東縣,臺東,19.8,18.2,87,1.7,7.3,930
2009/12/26,臺東縣,臺東,19,17.3,74,1.5,0,930
2009/12/27,臺東縣,臺東,20.1,16.9,72,1.3,0,930
2009/12/28,臺東縣,臺東,18.1,16.8,72,2.2,0,930
2009/12/29,臺東縣,臺東,19.3,15.5,71,1.3,0,930
2009/12/30,臺東縣,臺東,20.1,17.8,75,1.6,0.6,930
2009/12/31,臺東縣,臺東,16.4,14.9,79,1.4,0.5,930
2010/1/1,臺東縣,臺東,18.7,15.3,70,1.5,0,930
2010/1/2,臺東縣,臺東,21.6,18,73,1.2,1.1,930
2010/1/3,臺東縣,臺東,18.8,17.5,80,2.4,3.4,930
2010/1/4,臺東縣,臺東,20.3,16.5,68,1.4,0,930
2010/1/5,臺東縣,臺東,19.5,17.7,65,2,0,930
2010/1/6,臺東縣,臺東,19.3,17.1,71,2,0,930
2010/1/7,臺東縣,臺東,18.7,17.4,69,1.4,0,930
2010/1/8,臺東縣,臺東,18.2,16.4,73,1.1,0.3,930
2010/1/9,臺東縣,臺東,19.9,16.1,69,2,0,930
2010/1/10,臺東縣,臺東,21.2,18.1,67,1.6,1,930
2010/1/11,臺東縣,臺東,21.2,18,67,2.5,0,930
2010/1/12,臺東縣,臺東,16.7,14.2,78,2.4,1,930
2010/1/13,臺東縣,臺東,14.9,13.4,57,1.9,0,930
2010/1/14,臺東縣,臺東,15.8,13.6,58,2,0,930
2010/1/15,臺東縣,臺東,17.3,12.8,58,1.9,0,930
2010/1/16,臺東縣,臺東,17.8,15.4,67,2.1,0.9,930
2010/1/17,臺東縣,臺東,18.9,15.4,73,2.5,0.4,930
2010/1/18,臺東縣,臺東,20.2,16.9,70,2.2,1.5,930
2010/1/19,臺東縣,臺東,21.1,18.8,68,1.4,3.7,930
2010/1/20,臺東縣,臺東,22.2,19.7,77,1.1,0,930
2010/1/21,臺東縣,臺東,22.6,18.9,80,1.2,4.9,930
2010/1/22,臺東縣,臺東,20.3,18.4,77,2.7,0,930
2010/1/23,臺東縣,臺東,19.6,17.8,73,2.2,0,930
2010/1/24,臺東縣,臺東,21.1,18.4,77,1.3,0.9,930
2010/1/25,臺東縣,臺東,21.2,17.5,84,2.7,3,930
2010/1/26,臺東縣,臺東,18.4,17.2,73,1.6,0,930
2010/1/27,臺東縣,臺東,20.5,17.4,75,1,3.8,930
2010/1/28,臺東縣,臺東,22.2,19.1,86,1.7,0.4,930
2010/1/29,臺東縣,臺東,21.7,20.2,80,2.2,0,930
2010/1/30,臺東縣,臺東,22.3,18.8,76,1.5,0,930
2010/1/31,臺東縣,臺東,23.6,20.5,77,1.2,0,930
2010/2/1,臺東縣,臺東,23.5,19.9,75,2.9,0,930
2010/2/2,臺東縣,臺東,22,19.2,74,1.5,0,930
2010/2/3,臺東縣,臺東,22.1,19.6,74,1.9,0,930
2010/2/4,臺東縣,臺東,22.3,18.9,75,1.5,0,930
2010/2/5,臺東縣,臺東,22.7,20.5,78,1.2,0.4,930
2010/2/6,臺東縣,臺東,23.4,21.2,79,1.2,0,930
2010/2/7,臺東縣,臺東,24,20.9,78,1.3,0,930
2010/2/8,臺東縣,臺東,23.6,21.8,81,1.4,0.2,930
2010/2/9,臺東縣,臺東,24.4,20.5,77,2.1,0,930
2010/2/10,臺東縣,臺東,24.7,19.8,78,2.3,0,930
2010/2/11,臺東縣,臺東,26,21.8,72,2.5,0,930
2010/2/12,臺東縣,臺東,19.2,16.4,78,3.1,0.6,930
2010/2/13,臺東縣,臺東,18.1,15.9,70,1.3,0,930
2010/2/14,臺東縣,臺東,22.5,18.2,74,1.6,0,930
2010/2/15,臺東縣,臺東,20.5,18,81,2.5,0,930
2010/2/16,臺東縣,臺東,17,15.4,84,1.6,2.2,930
2010/2/17,臺東縣,臺東,17.8,15.6,77,1.4,2.2,930
2010/2/18,臺東縣,臺東,16.1,14.6,79,1.4,2.4,930
2010/2/19,臺東縣,臺東,14.7,14,88,1.4,4.3,930
2010/2/20,臺東縣,臺東,17.4,14.9,76,1.2,0.2,930
2010/2/21,臺東縣,臺東,20.6,16,69,1.2,0,930
2010/2/22,臺東縣,臺東,22,18.4,72,1.7,0,930
2010/2/23,臺東縣,臺東,22.3,19.8,75,1.5,0,930
2010/2/24,臺東縣,臺東,23.3,19.7,67,2,0,930
2010/2/25,臺東縣,臺東,24.8,21.1,74,2.8,0.1,930
2010/2/26,臺東縣,臺東,26.8,23.3,70,2.5,0,930
2010/2/27,臺東縣,臺東,25.1,21.9,76,1.5,0,930
2010/2/28,臺東縣,臺東,24.9,22.7,77,1.4,0,930
2010/3/1,臺東縣,臺東,25,21.8,78,1.6,0,930
2010/3/2,臺東縣,臺東,25,21.5,77,2.1,0,930
2010/3/3,臺東縣,臺東,25.4,23,77,1.2,0,930
2010/3/4,臺東縣,臺東,25.9,22.9,77,1.9,0,930
2010/3/5,臺東縣,臺東,25.8,22.7,75,2,0,930
2010/3/6,臺東縣,臺東,26.1,22.4,70,1.5,0,930
2010/3/7,臺東縣,臺東,21.8,18.8,78,3.2,0,930
2010/3/8,臺東縣,臺東,21.8,18.5,72,1.3,0,930
2010/3/9,臺東縣,臺東,18.8,14.3,79,3.2,0.3,930
2010/3/10,臺東縣,臺東,13.6,12,77,1.7,0,930
2010/3/11,臺東縣,臺東,15.7,11.9,63,1.5,0,930
2010/3/12,臺東縣,臺東,19.5,16.4,65,1.2,0,930
2010/3/13,臺東縣,臺東,22.6,19.4,75,1.4,0,930
2010/3/14,臺東縣,臺東,25.1,21.1,80,1.7,0,930
2010/3/15,臺東縣,臺東,25.7,22.8,82,1.7,28,930
2010/3/16,臺東縣,臺東,20.4,18.2,80,3.5,6.5,930
2010/3/17,臺東縣,臺東,21.2,18,70,1.3,0,930
2010/3/18,臺東縣,臺東,22.8,20.9,75,1.7,0,930
2010/3/19,臺東縣,臺東,23.1,21.1,82,1.2,12.5,930
2010/3/20,臺東縣,臺東,24.7,20.3,82,2.1,0,930
2010/3/21,臺東縣,臺東,23.5,21.3,77,2.2,0.2,930
2010/3/22,臺東縣,臺東,24.7,21.1,75,1.4,0,930
2010/3/23,臺東縣,臺東,25.6,21.7,75,1.9,0,930
2010/3/24,臺東縣,臺東,26.4,23.8,78,1.8,0,930
2010/3/25,臺東縣,臺東,21,16.8,79,4.4,0,930
2010/3/26,臺東縣,臺東,17.4,15.8,57,2,0,930
2010/3/27,臺東縣,臺東,20.4,16.6,59,2,0,930
2010/3/28,臺東縣,臺東,20.3,17.8,64,2.4,0,930
2010/3/29,臺東縣,臺東,20.7,18.1,54,2.4,0,930
2010/3/30,臺東縣,臺東,21.2,17.4,62,1.6,0.6,930
2010/3/31,臺東縣,臺東,22.5,18.9,74,1.1,3.6,930
2010/4/1,臺東縣,臺東,24,19.9,77,1.5,0,930
2010/4/2,臺東縣,臺東,22.5,19.9,79,2.3,0,930
2010/4/3,臺東縣,臺東,21.7,18.9,73,1.8,0,930
2010/4/4,臺東縣,臺東,23.9,20,77,1.5,0,930
2010/4/5,臺東縣,臺東,24,23,84,1.8,0.1,930
2010/4/6,臺東縣,臺東,25.2,22.6,81,1.8,0,930
2010/4/7,臺東縣,臺東,21.2,18.7,78,3.7,0.2,930
2010/4/8,臺東縣,臺東,20.5,18.1,73,1.1,0.4,930
2010/4/9,臺東縣,臺東,22.7,19.7,80,1.7,0,930
2010/4/10,臺東縣,臺東,24.1,20.3,76,1.2,0,930
2010/4/11,臺東縣,臺東,25.9,23,76,1.9,0,930
2010/4/12,臺東縣,臺東,27.6,23.7,69,2.4,0,930
2010/4/13,臺東縣,臺東,25.1,21.2,75,3.3,1,930
2010/4/14,臺東縣,臺東,23.7,20.7,72,2.3,0,930
2010/4/15,臺東縣,臺東,21.4,17.7,82,3,1.4,930
2010/4/16,臺東縣,臺東,20.4,17.7,74,1.8,0,930
2010/4/17,臺東縣,臺東,22.4,18.8,71,2.1,0.5,930
2010/4/18,臺東縣,臺東,24.4,20.9,77,1,1.3,930
2010/4/19,臺東縣,臺東,25,22,86,1,19.9,930
2010/4/20,臺東縣,臺東,26.8,23.6,83,1.5,4.2,930
2010/4/21,臺東縣,臺東,27.4,24.1,79,2.1,0,930
2010/4/22,臺東縣,臺東,27.9,24.1,73,2.8,0,930
2010/4/23,臺東縣,臺東,22,18.2,83,3.2,3.3,930
2010/4/24,臺東縣,臺東,19.9,17.9,67,1.7,0,930
2010/4/25,臺東縣,臺東,22.9,19.1,64,2,0,930
2010/4/26,臺東縣,臺東,25.2,21.6,75,1.4,0,930
2010/4/27,臺東縣,臺東,22.6,20.2,79,2.3,0.2,930
2010/4/28,臺東縣,臺東,21.2,18.9,83,0.8,6.7,930
2010/4/29,臺東縣,臺東,22.1,18.6,82,1.3,9,930
2010/4/30,臺東縣,臺東,22.1,18.7,66,1.4,1.4,930
2010/5/1,臺東縣,臺東,24.4,20.5,64,1.8,0,930
2010/5/2,臺東縣,臺東,25,21.4,74,2.5,0,930
2010/5/3,臺東縣,臺東,24.9,21.7,80,1.6,7.4,930
2010/5/4,臺東縣,臺東,25.6,22.4,76,1.5,0.5,930
2010/5/5,臺東縣,臺東,26.6,22.9,79,1.5,0.6,930
2010/5/6,臺東縣,臺東,27.9,25.1,78,1.5,0,930
2010/5/7,臺東縣,臺東,27.1,25.5,82,2.1,0,930
2010/5/8,臺東縣,臺東,25.1,24.1,86,0.9,3.4,930
2010/5/9,臺東縣,臺東,27.4,24.2,86,1.6,0,930
2010/5/10,臺東縣,臺東,26,22.6,82,2.2,0,930
2010/5/11,臺東縣,臺東,24,22.4,83,1,3.4,930
2010/5/12,臺東縣,臺東,24.1,22.5,81,1.2,0.6,930
2010/5/13,臺東縣,臺東,25.4,22.6,80,1.1,3.4,930
2010/5/14,臺東縣,臺東,27.5,23.6,78,2.4,0,930
2010/5/15,臺東縣,臺東,27.3,24.9,75,1.2,0,930
2010/5/16,臺東縣,臺東,27.7,24.9,82,2,16.5,930
2010/5/17,臺東縣,臺東,27.2,25.4,85,1,0.5,930
2010/5/18,臺東縣,臺東,28.5,25.2,79,1.5,0,930
2010/5/19,臺東縣,臺東,28.6,25.6,75,1.6,0,930
2010/5/20,臺東縣,臺東,28.6,25.4,72,1.7,0,930
2010/5/21,臺東縣,臺東,28.9,26.6,76,1.3,0,930
