о╔╢б,┐дел,╞[┤·п╕жW,оЁ╖┼(вJ),│╠зCоЁ╖┼(вJ),м█╣я╖├л╫(%),н╖│t(m/s),н░дЇ╢q(mm),жa░╧╜X
2013/8/31,оч╢щел,оч╢щ,26.2,24.4,83,0.4,21.5,338
2013/9/1,оч╢щел,оч╢щ,22.9,21.5,88,0.5,27,338
2013/9/2,оч╢щел,оч╢щ,24.7,20.5,69,0.4,0,338
2013/9/3,оч╢щел,оч╢щ,25.4,20.7,64,0.6,0,338
2013/9/4,оч╢щел,оч╢щ,26.3,22.9,59,0.9,0,338
2013/9/5,оч╢щел,оч╢щ,27.6,23.3,62,1.2,0,338
2013/9/6,оч╢щел,оч╢щ,29.1,25,63,0.9,0,338
2013/9/7,оч╢щел,оч╢щ,29,26,61,1.8,0,338
2013/9/8,оч╢щел,оч╢щ,28.9,25.6,59,2.1,0,338
2013/9/9,оч╢щел,оч╢щ,29.5,26.1,59,2.4,0,338
2013/9/10,оч╢щел,оч╢щ,29.6,26,63,1.3,0,338
2013/9/11,оч╢щел,оч╢щ,30.2,26.4,60,1.6,0,338
2013/9/12,оч╢щел,оч╢щ,30.5,27.5,59,1.3,0,338
2013/9/13,оч╢щел,оч╢щ,29.2,25.7,69,0.6,10.5,338
2013/9/14,оч╢щел,оч╢щ,29.4,26,67,0.9,0,338
2013/9/15,оч╢щел,оч╢щ,29.2,26,66,1,0,338
2013/9/16,оч╢щел,оч╢щ,28.2,25.6,62,1.7,0,338
2013/9/17,оч╢щел,оч╢щ,27.6,24.9,61,2.1,0,338
2013/9/18,оч╢щел,оч╢щ,27.4,25.4,72,1.7,0,338
2013/9/19,оч╢щел,оч╢щ,28.1,26,73,2.1,6,338
2013/9/20,оч╢щел,оч╢щ,26.5,24.7,83,1.1,48.5,338
2013/9/21,оч╢щел,оч╢щ,27.4,25.5,77,3.7,28.5,338
2013/9/22,оч╢щел,оч╢щ,28,26,71,2.5,1.5,338
2013/9/23,оч╢щел,оч╢щ,28.7,25.5,66,1.5,0,338
2013/9/24,оч╢щел,оч╢щ,29.1,26.2,58,2.4,0,338
2013/9/25,оч╢щел,оч╢щ,28.2,25.1,62,1.7,0,338
2013/9/26,оч╢щел,оч╢щ,24.7,22.9,68,1.1,0.5,338
2013/9/27,оч╢щел,оч╢щ,25.9,23.1,64,2,0,338
2013/9/28,оч╢щел,оч╢щ,27.3,24.7,68,1.9,0,338
2013/9/29,оч╢щел,оч╢щ,28.2,24.6,65,1.6,0,338
2013/9/30,оч╢щел,оч╢щ,25.1,24,86,0.7,17,338
2013/10/1,оч╢щел,оч╢щ,25.5,23.7,79,0.6,0.5,338
2013/10/2,оч╢щел,оч╢щ,25.6,22.7,65,0.4,0,338
2013/10/3,оч╢щел,оч╢щ,22.9,21.4,70,0.7,2,338
2013/10/4,оч╢щел,оч╢щ,23.5,21.6,71,0.5,3.5,338
2013/10/5,оч╢щел,оч╢щ,23.5,22.4,86,0.7,71,338
2013/10/6,оч╢щел,оч╢щ,24.5,23.4,84,1.4,23.5,338
2013/10/7,оч╢щел,оч╢щ,26,22.5,77,0.6,1,338
2013/10/8,оч╢щел,оч╢щ,27.3,23.8,71,0.6,0,338
2013/10/9,оч╢щел,оч╢щ,25.3,24.3,80,0.3,6,338
2013/10/10,оч╢щел,оч╢щ,26.8,23.4,73,1.2,0,338
2013/10/11,оч╢щел,оч╢щ,25.9,25.1,76,1.3,0.5,338
2013/10/12,оч╢щел,оч╢щ,24.8,23.2,73,1.7,0.5,338
2013/10/13,оч╢щел,оч╢щ,25.8,23.6,62,2.3,0,338
2013/10/14,оч╢щел,оч╢щ,26.7,23.9,64,1.5,0,338
2013/10/15,оч╢щел,оч╢щ,25.1,22.9,61,0.5,0,338
2013/10/16,оч╢щел,оч╢щ,22.1,19.9,54,0.8,0,338
2013/10/17,оч╢щел,оч╢щ,22.9,19.9,64,1.2,0,338
2013/10/18,оч╢щел,оч╢щ,23.6,21.5,69,1.2,0,338
2013/10/19,оч╢щел,оч╢щ,24.2,20.9,69,1.4,0,338
2013/10/20,оч╢щел,оч╢щ,24.1,21.6,65,0.7,0,338
2013/10/21,оч╢щел,оч╢щ,22.9,20.7,65,0.6,0,338
2013/10/22,оч╢щел,оч╢щ,22.1,19.4,66,0.5,1,338
2013/10/23,оч╢щел,оч╢щ,21.9,20.1,72,0.5,6.5,338
2013/10/24,оч╢щел,оч╢щ,20.2,19.1,75,0.4,4,338
2013/10/25,оч╢щел,оч╢щ,19.7,19.1,60,0.4,0,338
2013/10/26,оч╢щел,оч╢щ,19.9,17.6,58,0.4,0,338
2013/10/27,оч╢щел,оч╢щ,20.9,16.8,60,1.5,0,338
2013/10/28,оч╢щел,оч╢щ,22.6,19.1,61,1.8,0,338
2013/10/29,оч╢щел,оч╢щ,23.8,20.2,61,1.9,0,338
2013/10/30,оч╢щел,оч╢щ,24.5,22.1,62,2.3,0,338
2013/10/31,оч╢щел,оч╢щ,23.2,21.6,70,2.4,0,338
2013/11/1,оч╢щел,оч╢щ,25,22.3,79,2,7,338
2013/11/2,оч╢щел,оч╢щ,25.2,23.6,80,0.3,0.5,338
2013/11/3,оч╢щел,оч╢щ,23.8,22.3,82,0.5,0,338
2013/11/4,оч╢щел,оч╢щ,21.8,20.6,78,1.5,0.5,338
2013/11/5,оч╢щел,оч╢щ,21.4,20.3,80,2.4,0,338
2013/11/6,оч╢щел,оч╢щ,23.4,22.1,82,0.8,1.5,338
2013/11/7,оч╢щел,оч╢щ,23.2,21.8,72,2.3,0,338
2013/11/8,оч╢щел,оч╢щ,25.9,22.7,64,2.3,0,338
2013/11/9,оч╢щел,оч╢щ,26.6,23.4,65,1,0,338
2013/11/10,оч╢щел,оч╢щ,26.1,23.5,72,0.7,0,338
2013/11/11,оч╢щел,оч╢щ,21.6,19.6,78,2.6,0.5,338
2013/11/12,оч╢щел,оч╢щ,20.4,19,77,3.2,0,338
2013/11/13,оч╢щел,оч╢щ,20.5,19.5,77,2.4,1,338
2013/11/14,оч╢щел,оч╢щ,22.9,19.9,73,1.6,0,338
2013/11/15,оч╢щел,оч╢щ,20.9,19.9,76,0.9,0,338
2013/11/16,оч╢щел,оч╢щ,19.4,17.6,82,0.2,0.5,338
2013/11/17,оч╢щел,оч╢щ,18.6,15.6,56,0.6,0,338
2013/11/18,оч╢щел,оч╢щ,17,13.9,52,0.6,0,338
2013/11/19,оч╢щел,оч╢щ,17.4,14.4,49,2,0,338
2013/11/20,оч╢щел,оч╢щ,19.4,16.6,55,2.3,0,338
2013/11/21,оч╢щел,оч╢щ,20.5,18.8,65,2.8,0,338
2013/11/22,оч╢щел,оч╢щ,20.1,10,71,2.6,0,338
2013/11/23,оч╢щел,оч╢щ,23.3,19.8,58,2.2,0,338
2013/11/24,оч╢щел,оч╢щ,21.6,18.1,70,0.3,10.5,338
2013/11/25,оч╢щел,оч╢щ,17.3,15.9,73,1.1,19,338
2013/11/26,оч╢щел,оч╢щ,19,16,56,2.6,0,338
2013/11/27,оч╢щел,оч╢щ,19.1,14.5,69,0.6,1.5,338
2013/11/28,оч╢щел,оч╢щ,12.9,11.9,73,0.5,9,338
2013/11/29,оч╢щел,оч╢щ,13.2,10.3,54,1,0,338
2013/11/30,оч╢щел,оч╢щ,16.9,12.1,51,1.5,0,338
2013/12/1,оч╢щел,оч╢щ,16.9,12.2,59,1,0,338
2013/12/2,оч╢щел,оч╢щ,16.9,12.6,56,1.6,0,338
2013/12/3,оч╢щел,оч╢щ,17.7,13.5,52,1.4,0,338
2013/12/4,оч╢щел,оч╢щ,16.8,11.8,59,0.4,0,338
2013/12/5,оч╢щел,оч╢щ,18.7,14.7,60,1.3,0,338
2013/12/6,оч╢щел,оч╢щ,18.5,15.3,66,1.5,0,338
2013/12/7,оч╢щел,оч╢щ,20.2,18.6,63,2.9,0,338
2013/12/8,оч╢щел,оч╢щ,21.8,18.8,70,2.1,0,338
2013/12/9,оч╢щел,оч╢щ,19.8,16.4,76,0.7,2,338
2013/12/10,оч╢щел,оч╢щ,15.6,14.6,61,1.5,0,338
2013/12/11,оч╢щел,оч╢щ,15.6,14.9,60,0.8,0,338
2013/12/12,оч╢щел,оч╢щ,16.5,14.4,72,1.9,1,338
2013/12/13,оч╢щел,оч╢щ,17.6,16.4,81,0.8,0,338
2013/12/14,оч╢щел,оч╢щ,18.8,17.2,83,2,12.5,338
2013/12/15,оч╢щел,оч╢щ,18.8,18.1,87,1.5,48,338
2013/12/16,оч╢щел,оч╢щ,19.3,15.2,82,1.7,10.5,338
2013/12/17,оч╢щел,оч╢щ,15.6,14.7,89,0.3,66,338
2013/12/18,оч╢щел,оч╢щ,13.3,12.5,84,0.3,16.5,338
2013/12/19,оч╢щел,оч╢щ,12,11.4,82,0.3,5,338
2013/12/20,оч╢щел,оч╢щ,12.4,11.7,80,1.6,6,338
2013/12/21,оч╢щел,оч╢щ,11.7,11,86,0.5,10.5,338
2013/12/22,оч╢щел,оч╢щ,13.5,11.2,79,1,0.5,338
2013/12/23,оч╢щел,оч╢щ,14.9,10.9,86,0.8,8.5,338
2013/12/24,оч╢щел,оч╢щ,13.6,12.6,86,1.2,19.5,338
2013/12/25,оч╢щел,оч╢щ,15,13.4,87,0.6,7.5,338
2013/12/26,оч╢щел,оч╢щ,13.2,10.2,81,0.4,21,338
2013/12/27,оч╢щел,оч╢щ,10.4,9.6,62,0.3,0.5,338
2013/12/28,оч╢щел,оч╢щ,11.9,8.4,70,0.4,0,338
2013/12/29,оч╢щел,оч╢щ,11,9.7,82,0.6,9,338
2013/12/30,оч╢щел,оч╢щ,14.1,12.3,79,0.6,0,338
2013/12/31,оч╢щел,оч╢щ,16.4,14.1,67,0.5,0,338
2014/1/1,оч╢щел,оч╢щ,17.3,12.5,64,1.7,0,338
2014/1/2,оч╢щел,оч╢щ,19.7,15.5,66,0.5,0,338
2014/1/3,оч╢щел,оч╢щ,19.1,17.2,76,0.2,0,338
2014/1/4,оч╢щел,оч╢щ,16.6,13.1,60,0.3,0,338
2014/1/5,оч╢щел,оч╢щ,15.1,11.4,56,1.6,0,338
2014/1/6,оч╢щел,оч╢щ,17.5,14.8,56,2.3,0,338
2014/1/7,оч╢щел,оч╢щ,18.6,14.4,63,0.5,0,338
2014/1/8,оч╢щел,оч╢щ,16,12.9,76,0.5,3,338
2014/1/9,оч╢щел,оч╢щ,12,11.1,80,0.5,2.5,338
2014/1/10,оч╢щел,оч╢щ,14.5,12.2,72,2.6,0,338
2014/1/11,оч╢щел,оч╢щ,18.5,14.4,67,1.1,0,338
2014/1/12,оч╢щел,оч╢щ,15.8,14.4,81,0.4,0.5,338
2014/1/13,оч╢щел,оч╢щ,14.1,12.9,83,0.4,1.5,338
2014/1/14,оч╢щел,оч╢щ,12.7,12,82,0.4,16.5,338
2014/1/15,оч╢щел,оч╢щ,13.8,11.1,56,1.7,0,338
2014/1/16,оч╢щел,оч╢щ,14.7,10.8,60,1.7,0,338
2014/1/17,оч╢щел,оч╢щ,16,13.3,58,1.8,0,338
2014/1/18,оч╢щел,оч╢щ,13.4,11,56,0.6,0,338
2014/1/19,оч╢щел,оч╢щ,16,11.3,49,1.9,0,338
2014/1/20,оч╢щел,оч╢щ,15.1,11.6,67,0.5,0,338
2014/1/21,оч╢щел,оч╢щ,12.1,9.3,51,0.4,0,338
2014/1/22,оч╢щел,оч╢щ,11.6,7.9,51,0.8,0,338
2014/1/23,оч╢щел,оч╢щ,14.8,10,50,1.6,0,338
2014/1/24,оч╢щел,оч╢щ,15.2,9.8,55,0.5,0,338
2014/1/25,оч╢щел,оч╢щ,16.9,10.5,55,0.5,0,338
2014/1/26,оч╢щел,оч╢щ,15.6,14.4,65,0.4,0,338
2014/1/27,оч╢щел,оч╢щ,16.7,12.2,60,1.6,0,338
2014/1/28,оч╢щел,оч╢щ,18.9,14.3,58,1.6,0,338
2014/1/29,оч╢щел,оч╢щ,18.6,15.7,67,1.1,0,338
2014/1/30,оч╢щел,оч╢щ,18.1,12.8,64,0.4,0,338
2014/1/31,оч╢щел,оч╢щ,20.6,15.8,61,1.3,0,338
2014/2/1,оч╢щел,оч╢щ,19.5,14.2,61,0.4,0,338
2014/2/2,оч╢щел,оч╢щ,20.8,16.5,61,0.3,0,338
2014/2/3,оч╢щел,оч╢щ,20.8,18.1,68,0.7,0,338
2014/2/4,оч╢щел,оч╢щ,15.2,13.6,76,2.4,4,338
2014/2/5,оч╢щел,оч╢щ,16.4,13.5,85,2,10,338
2014/2/6,оч╢щел,оч╢щ,17.7,15.8,86,0.2,3,338
2014/2/7,оч╢щел,оч╢щ,16.5,15.4,89,0.1,2,338
2014/2/8,оч╢щел,оч╢щ,13.5,12.3,85,1.1,21,338
2014/2/9,оч╢щел,оч╢щ,12.3,10.4,89,0.6,101.5,338
2014/2/10,оч╢щел,оч╢щ,8.5,7.8,84,0.4,7,338
2014/2/11,оч╢щел,оч╢щ,7.9,6.7,85,0.2,4.5,338
2014/2/12,оч╢щел,оч╢щ,11.2,8.6,90,0,10.5,338
2014/2/13,оч╢щел,оч╢щ,12.7,11.4,88,0.3,7.5,338
2014/2/14,оч╢щел,оч╢щ,11,10.2,87,0.3,10.5,338
2014/2/15,оч╢щел,оч╢щ,13,10.5,76,1.6,0,338
2014/2/16,оч╢щел,оч╢щ,16.8,13.9,75,0.6,0.5,338
2014/2/17,оч╢щел,оч╢щ,19.4,14.8,73,0.4,0,338
2014/2/18,оч╢щел,оч╢щ,16.3,11.9,83,0.4,4,338
2014/2/19,оч╢щел,оч╢щ,10.9,10.3,86,0.3,24,338
2014/2/20,оч╢щел,оч╢щ,11.3,8.8,61,0.5,0,338
2014/2/21,оч╢щел,оч╢щ,14.1,8.2,57,1.5,0,338
2014/2/22,оч╢щел,оч╢щ,17.3,13.3,65,1.3,0,338
2014/2/23,оч╢щел,оч╢щ,18.7,13.9,61,1.9,0,338
2014/2/24,оч╢щел,оч╢щ,18.2,14.4,66,0.4,0,338
2014/2/25,оч╢щел,оч╢щ,18.1,13.4,74,0.4,0,338
2014/2/26,оч╢щел,оч╢щ,19.2,17,73,0.4,0,338
2014/2/27,оч╢щел,оч╢щ,19.2,17.1,72,1.6,0,338
2014/2/28,оч╢щел,оч╢щ,20.4,17.4,70,1.1,0,338
2014/3/1,оч╢щел,оч╢щ,19.5,16,74,0.3,0,338
2014/3/2,оч╢щел,оч╢щ,14.3,12.8,84,0.4,8.5,338
2014/3/3,оч╢щел,оч╢щ,14.8,12.5,80,0.6,5.5,338
2014/3/4,оч╢щел,оч╢щ,14.8,13.9,88,0.2,12.5,338
2014/3/5,оч╢щел,оч╢щ,14,12.6,76,1.1,5,338
2014/3/6,оч╢щел,оч╢щ,13.1,12.2,86,1,17.5,338
2014/3/7,оч╢щел,оч╢щ,14.5,12.5,85,0.8,13,338
2014/3/8,оч╢щел,оч╢щ,14,12.3,90,0.1,18.5,338
2014/3/9,оч╢щел,оч╢щ,12.7,11.4,79,0.4,3.5,338
2014/3/10,оч╢щел,оч╢щ,14.6,12.6,66,2.6,0,338
2014/3/11,оч╢щел,оч╢щ,17.8,14.9,70,0.7,0,338
2014/3/12,оч╢щел,оч╢щ,17,14.8,85,0.2,16.5,338
2014/3/13,оч╢щел,оч╢щ,15.1,13.7,83,0.6,9,338
2014/3/14,оч╢щел,оч╢щ,14.1,10.9,55,0.7,0,338
2014/3/15,оч╢щел,оч╢щ,17.6,13.1,49,1.5,0,338
2014/3/16,оч╢щел,оч╢щ,18,15.8,67,0.2,0,338
2014/3/17,оч╢щел,оч╢щ,20.2,15.2,68,0.3,0,338
2014/3/18,оч╢щел,оч╢щ,22.4,17,68,0.4,0,338
2014/3/19,оч╢щел,оч╢щ,23.8,21.1,69,0.4,0,338
2014/3/20,оч╢щел,оч╢щ,16.8,12.7,80,0.3,1.5,338
2014/3/21,оч╢щел,оч╢щ,13.3,10.9,60,1.3,0.5,338
2014/3/22,оч╢щел,оч╢щ,16,13.7,57,2.9,0,338
2014/3/23,оч╢щел,оч╢щ,19.4,16.4,55,2.6,0,338
2014/3/24,оч╢щел,оч╢щ,20.5,15.9,60,0.6,0,338
2014/3/25,оч╢щел,оч╢щ,21.8,16.3,63,0.4,0,338
2014/3/26,оч╢щел,оч╢щ,23.8,19.9,66,0.4,0,338
2014/3/27,оч╢щел,оч╢щ,24.1,21.6,72,1,0,338
2014/3/28,оч╢щел,оч╢щ,25,21.7,69,0.5,0,338
2014/3/29,оч╢щел,оч╢щ,25.5,22.3,71,0.7,14,338
2014/3/30,оч╢щел,оч╢щ,22.5,20.4,59,2.1,0,338
2014/3/31,оч╢щел,оч╢щ,21.3,17.2,74,0.9,20,338
2014/4/1,оч╢щел,оч╢щ,17,16.4,87,0.3,14.5,338
2014/4/2,оч╢щел,оч╢щ,18.7,16.7,77,0.4,0,338
2014/4/3,оч╢щел,оч╢щ,18.3,17.1,84,0.3,3,338
2014/4/4,оч╢щел,оч╢щ,18.2,16.4,61,1.7,0,338
2014/4/5,оч╢щел,оч╢щ,21.1,15.8,53,0.9,0,338
2014/4/6,оч╢щел,оч╢щ,20.3,18.1,63,2.9,0,338
2014/4/7,оч╢щел,оч╢щ,18.7,17.8,87,0.4,13.5,338
2014/4/8,оч╢щел,оч╢щ,22,18.6,76,0.4,0.5,338
2014/4/9,оч╢щел,оч╢щ,21.6,20.2,77,0.8,0,338
2014/4/10,оч╢щел,оч╢щ,22.9,19.6,65,1.7,0,338
2014/4/11,оч╢щел,оч╢щ,24.1,19.7,63,0.5,0,338
2014/4/12,оч╢щел,оч╢щ,25.3,20.5,64,0.5,0,338
2014/4/13,оч╢щел,оч╢щ,25.1,20,66,0.9,0,338
2014/4/14,оч╢щел,оч╢щ,19.7,18.4,66,1.6,0,338
2014/4/15,оч╢щел,оч╢щ,22.4,18,61,1.8,0,338
2014/4/16,оч╢щел,оч╢щ,23.9,20.6,70,0.4,0,338
2014/4/17,оч╢щел,оч╢щ,25.1,20.2,70,0.4,0,338
2014/4/18,оч╢щел,оч╢щ,25.5,21.6,74,0.3,0,338
2014/4/19,оч╢щел,оч╢щ,25.4,22.1,76,0.3,0,338
2014/4/20,оч╢щел,оч╢щ,23.3,20.5,81,0.6,0,338
2014/4/21,оч╢щел,оч╢щ,24,20.4,75,0.6,0,338
2014/4/22,оч╢щел,оч╢щ,21.6,18.7,87,0.2,1.5,338
2014/4/23,оч╢щел,оч╢щ,20.4,18.8,78,1.2,0,338
2014/4/24,оч╢щел,оч╢щ,21.3,19.3,91,0.1,33.5,338
2014/4/25,оч╢щел,оч╢щ,23.2,21,88,0.3,11,338
2014/4/26,оч╢щел,оч╢щ,24.3,22,88,0.4,11,338
2014/4/27,оч╢щел,оч╢щ,24.5,22.1,81,0.3,0,338
2014/4/28,оч╢щел,оч╢щ,22.9,20.6,67,1.7,0,338
2014/4/29,оч╢щел,оч╢щ,21.6,19.8,66,2.1,0,338
2014/4/30,оч╢щел,оч╢щ,21.2,19,80,1,3.5,338
2014/5/1,оч╢щел,оч╢щ,20.1,18.7,96,0.2,25.5,338
2014/5/2,оч╢щел,оч╢щ,23.9,20.1,81,1.2,0,338
2014/5/3,оч╢щел,оч╢щ,23.2,21.5,68,3.1,0,338
2014/5/4,оч╢щел,оч╢щ,24,21.6,75,0.5,0.5,338
2014/5/5,оч╢щел,оч╢щ,18.5,15.4,89,0.8,47,338
2014/5/6,оч╢щел,оч╢щ,17.5,14.6,92,0.5,4.5,338
2014/5/7,оч╢щел,оч╢щ,20.7,19,92,0.1,3.5,338
2014/5/8,оч╢щел,оч╢щ,23.7,20.3,80,0.7,0.5,338
2014/5/9,оч╢щел,оч╢щ,22.8,21,92,0.4,43.5,338
2014/5/10,оч╢щел,оч╢щ,24.7,21.9,83,0.2,0,338
2014/5/11,оч╢щел,оч╢щ,26.7,22.5,78,0.3,1.5,338
2014/5/12,оч╢щел,оч╢щ,27.4,24.2,77,0.4,0.5,338
2014/5/13,оч╢щел,оч╢щ,26,23.7,83,0.4,3,338
2014/5/14,оч╢щел,оч╢щ,29.7,24,64,1.6,0,338
2014/5/15,оч╢щел,оч╢щ,27,22,77,0.7,52,338
2014/5/16,оч╢щел,оч╢щ,23.9,22,88,0.5,2.5,338
2014/5/17,оч╢щел,оч╢щ,27.1,23.8,82,0.4,0,338
2014/5/18,оч╢щел,оч╢щ,27.9,26.1,75,0.5,1,338
2014/5/19,оч╢щел,оч╢щ,25.7,24.3,88,0.3,25,338
2014/5/20,оч╢щел,оч╢щ,24.8,21.4,92,0.5,70.5,338
2014/5/21,оч╢щел,оч╢щ,19.1,17.5,97,1.9,241,338
2014/5/22,оч╢щел,оч╢щ,23.3,19.8,93,0.3,12,338
2014/5/23,оч╢щел,оч╢щ,23.9,22.9,93,0.3,2.5,338
2014/5/24,оч╢щел,оч╢щ,27.3,23.1,77,0.3,0,338
2014/5/25,оч╢щел,оч╢щ,28.3,24.4,75,0.4,0,338
2014/5/26,оч╢щел,оч╢щ,28.8,25.4,76,0.6,4.5,338
2014/5/27,оч╢щел,оч╢щ,26.8,25.5,88,0.3,7,338
2014/5/28,оч╢щел,оч╢щ,27.8,25.8,84,0.3,0,338
2014/5/29,оч╢щел,оч╢щ,25.7,24.2,94,0.3,75,338
2014/5/30,оч╢щел,оч╢щ,26.7,25,90,0.3,2,338
2014/5/31,оч╢щел,оч╢щ,27.7,25.2,83,0.1,0,338
2014/6/1,оч╢щел,оч╢щ,28.3,25.5,78,0.4,0,338
2014/6/2,оч╢щел,оч╢щ,30,26.2,69,0.7,0,338
2014/6/3,оч╢щел,оч╢щ,27.5,25.9,79,0.3,1.5,338
2014/6/4,оч╢щел,оч╢щ,27.7,24.9,78,0.2,0,338
2014/6/5,оч╢щел,оч╢щ,27.7,24,86,0.2,52.5,338
2014/6/6,оч╢щел,оч╢щ,25.2,22.7,90,0.3,94,338
2014/6/7,оч╢щел,оч╢щ,25.9,23.8,91,0.2,27,338
2014/6/8,оч╢щел,оч╢щ,25.5,24.3,94,0.5,22,338
2014/6/9,оч╢щел,оч╢щ,25.8,24.8,94,0.3,5.5,338
2014/6/10,оч╢щел,оч╢щ,25.6,24.4,91,0.1,0.5,338
2014/6/11,оч╢щел,оч╢щ,24.9,23.4,87,0.4,1,338
2014/6/12,оч╢щел,оч╢щ,25.9,24.5,72,2.2,0,338
2014/6/13,оч╢щел,оч╢щ,27.2,24.1,66,2.7,0,338
2014/6/14,оч╢щел,оч╢щ,27.5,24.6,81,0.5,0,338
2014/6/15,оч╢щел,оч╢щ,26.8,25.5,90,0.3,2,338
2014/6/16,оч╢щел,оч╢щ,27.4,25.3,86,0.3,13.5,338
2014/6/17,оч╢щел,оч╢щ,29.8,25.5,73,1.4,0,338
2014/6/18,оч╢щел,оч╢щ,30.4,27.7,70,0.9,0,338
2014/6/19,оч╢щел,оч╢щ,29.6,26.9,76,0.3,0,338
2014/6/20,оч╢щел,оч╢щ,28.9,26.8,82,0.4,2,338
2014/6/21,оч╢щел,оч╢щ,29,26.5,81,0.3,0.5,338
2014/6/22,оч╢щел,оч╢щ,28.9,26.8,82,0.5,1,338
2014/6/23,оч╢щел,оч╢щ,29.2,26.7,79,0.6,0.5,338
2014/6/24,оч╢щел,оч╢щ,28.5,27,78,0.4,0,338
2014/6/25,оч╢щел,оч╢щ,29.6,26.7,77,0.4,0,338
2014/6/26,оч╢щел,оч╢щ,30.6,26.9,71,0.7,0,338
2014/6/27,оч╢щел,оч╢щ,30.6,27,73,0.5,0,338
2014/6/28,оч╢щел,оч╢щ,30.6,27.7,74,0.2,0,338
2014/6/29,оч╢щел,оч╢щ,30.1,26.3,75,0.3,2,338
2014/6/30,оч╢щел,оч╢щ,28.1,25.2,83,0.2,14,338
2014/7/1,оч╢щел,оч╢щ,29.2,26.2,78,0.3,0,338
2014/7/2,оч╢щел,оч╢щ,30.6,26.3,70,0.6,0,338
2014/7/3,оч╢щел,оч╢щ,31.5,27.8,68,0.4,0,338
2014/7/4,оч╢щел,оч╢щ,30,28,77,0.2,1,338
2014/7/5,оч╢щел,оч╢щ,30.8,27.3,70,0.1,0,338
2014/7/6,оч╢щел,оч╢щ,32.1,28.3,68,0.2,0,338
2014/7/7,оч╢щел,оч╢щ,32.2,28.2,67,0.6,0,338
2014/7/8,оч╢щел,оч╢щ,28.3,26.9,83,0.5,11.5,338
2014/7/9,оч╢щел,оч╢щ,32.2,26.9,66,1.1,0,338
2014/7/10,оч╢щел,оч╢щ,31.1,28.9,72,0.7,0,338
2014/7/11,оч╢щел,оч╢щ,30.5,27.5,75,0.6,1,338
2014/7/12,оч╢щел,оч╢щ,30.8,26.9,72,0.5,0,338
2014/7/13,оч╢щел,оч╢щ,32.1,28.3,64,0.8,0,338
2014/7/14,оч╢щел,оч╢щ,30.2,24.8,74,0.3,14.5,338
2014/7/15,оч╢щел,оч╢щ,30,27.2,75,0.2,0,338
2014/7/16,оч╢щел,оч╢щ,30,26.4,71,0.3,0,338
2014/7/17,оч╢щел,оч╢щ,31.2,26.6,68,0.2,0,338
2014/7/18,оч╢щел,оч╢щ,30.2,26.5,72,0.4,6,338
2014/7/19,оч╢щел,оч╢щ,31,26.3,67,0.9,0,338
2014/7/20,оч╢щел,оч╢щ,31.8,28.1,60,1.3,0,338
2014/7/21,оч╢щел,оч╢щ,31.7,28.2,59,1.9,0,338
2014/7/22,оч╢щел,оч╢щ,29.1,25.5,78,2,19.5,338
2014/7/23,оч╢щел,оч╢щ,26.6,25,90,1.6,31,338
2014/7/24,оч╢щел,оч╢щ,29.6,25.3,76,0.2,0.5,338
2014/7/25,оч╢щел,оч╢щ,27.8,24.9,86,0.2,46,338
2014/7/26,оч╢щел,оч╢щ,28.8,24.4,78,0.2,0,338
2014/7/27,оч╢щел,оч╢щ,30.4,26.3,69,0.5,0,338
2014/7/28,оч╢щел,оч╢щ,30.7,26.5,66,0.8,0,338
2014/7/29,оч╢щел,оч╢щ,31.1,27.4,66,0.8,0,338
2014/7/30,оч╢щел,оч╢щ,30.6,27.7,75,0.4,2,338
2014/7/31,оч╢щел,оч╢щ,29.2,26,84,0.4,37.5,338
2014/8/1,оч╢щел,оч╢щ,31.4,28.3,70,1.3,0,338
2014/8/2,оч╢щел,оч╢щ,31.7,28.3,66,0.4,0,338
2014/8/3,оч╢щел,оч╢щ,30.2,27.8,71,0.1,0,338
2014/8/4,оч╢щел,оч╢щ,29.6,27.2,77,0.1,0,338
2014/8/5,оч╢щел,оч╢щ,29.5,27.1,78,0.1,3.5,338
2014/8/6,оч╢щел,оч╢щ,30.1,28,72,0.3,0,338
2014/8/7,оч╢щел,оч╢щ,30.7,27.4,71,0.4,0,338
2014/8/8,оч╢щел,оч╢щ,31.1,27.1,71,0.6,0,338
2014/8/9,оч╢щел,оч╢щ,31.1,28,71,0.7,0,338
2014/8/10,оч╢щел,оч╢щ,30.9,27.4,68,0.6,0,338
2014/8/11,оч╢щел,оч╢щ,30.2,27.1,72,0.5,0.5,338
2014/8/12,оч╢щел,оч╢щ,29.5,27.1,78,0.2,3,338
2014/8/13,оч╢щел,оч╢щ,28.9,27.1,77,0.4,0,338
2014/8/14,оч╢щел,оч╢щ,30.7,25.8,67,0.8,0,338
2014/8/15,оч╢щел,оч╢щ,30.8,27.7,70,0.6,0,338
2014/8/16,оч╢щел,оч╢щ,30.5,27.4,74,0.3,1.5,338
2014/8/17,оч╢щел,оч╢щ,30.1,27.7,75,0.2,0,338
2014/8/18,оч╢щел,оч╢щ,28.1,23.1,82,0.2,24,338
2014/8/19,оч╢щел,оч╢щ,26.4,24.1,87,0.2,49.5,338
2014/8/20,оч╢щел,оч╢щ,28.8,24.9,75,0.5,0,338
2014/8/21,оч╢щел,оч╢щ,29.5,25.5,71,0.4,0,338
