時間,縣市,觀測站名,氣溫(℃),最低氣溫(℃),相對溼度(%),風速(m/s),降水量(mm)
2019-05-25,高雄市,三民,28.1,25.5,72.0,1.6,0.0
2019-05-26,高雄市,三民,29.4,26.1,66.0,1.9,0.0
2019-05-27,高雄市,三民,29.0,26.3,74.0,1.7,8.0
2019-05-28,高雄市,三民,29.4,20.5,74.0,1.5,0.0
2019-05-29,高雄市,三民,28.1,26.1,78.0,1.7,3.0
2019-05-30,高雄市,三民,28.7,25.9,71.0,1.5,0.0
2019-05-31,高雄市,三民,29.2,27.1,73.0,1.8,0.0
2019-06-1,高雄市,三民,29.4,26.5,75.0,2.1,5.5
2019-06-2,高雄市,三民,30.2,27.7,71.0,1.6,3.0
2019-06-3,高雄市,三民,30.9,28.9,65.0,1.7,0.0
2019-06-4,高雄市,三民,28.6,26.6,73.0,1.4,9.5
2019-06-5,高雄市,三民,30.2,27.4,66.0,1.8,0.0
2019-06-6,高雄市,三民,31.1,28.8,71.0,3.1,0.0
2019-06-7,高雄市,三民,30.7,29.0,74.0,2.4,0.0
2019-06-8,高雄市,三民,30.8,28.8,71.0,1.5,0.0
2019-06-9,高雄市,三民,30.4,27.9,69.0,1.6,2.5
2019-06-10,高雄市,三民,28.5,24.8,78.0,1.8,48.5
2019-06-11,高雄市,三民,27.7,25.8,85.0,1.6,51.0
2019-06-12,高雄市,三民,28.5,24.9,80.0,1.3,27.0
2019-06-13,高雄市,三民,29.2,25.9,78.0,2.0,21.0
2019-06-14,高雄市,三民,28.2,25.7,85.0,1.9,75.5
2019-06-15,高雄市,三民,29.0,27.1,77.0,1.8,0.0
2019-06-16,高雄市,三民,29.6,27.9,70.0,1.8,0.0
2019-06-17,高雄市,三民,30.9,28.2,68.0,2.2,0.0
2019-06-18,高雄市,三民,31.6,28.9,65.0,2.1,0.0
2019-06-19,高雄市,三民,31.1,29.1,69.0,1.7,0.0
2019-06-20,高雄市,三民,30.9,29.1,73.0,1.5,0.0
2019-06-21,高雄市,三民,30.8,29.0,72.0,1.5,0.0
2019-06-22,高雄市,三民,31.1,26.8,68.0,1.6,8.5
2019-06-23,高雄市,三民,29.2,26.2,75.0,1.6,13.0
2019-06-24,高雄市,三民,30.0,28.2,68.0,1.2,0.0
2019-06-25,高雄市,三民,28.9,24.1,74.0,1.1,83.0
2019-06-26,高雄市,三民,27.4,25.1,82.0,1.5,13.0
2019-06-27,高雄市,三民,28.2,25.8,82.0,1.4,5.5
2019-06-28,高雄市,三民,30.3,27.2,75.0,2.4,0.0
2019-06-29,高雄市,三民,29.8,20.5,79.0,1.8,2.0
2019-06-30,高雄市,三民,30.8,27.9,72.0,2.8,0.5
2019-07-1,高雄市,三民,30.9,28.6,75.0,1.8,16.0
2019-07-2,高雄市,三民,27.9,26.1,86.0,2.7,36.0
2019-07-3,高雄市,三民,27.4,25.0,87.0,2.0,82.5
2019-07-4,高雄市,三民,29.5,26.5,75.0,1.8,9.5
2019-07-5,高雄市,三民,28.8,26.1,79.0,1.1,23.0
2019-07-6,高雄市,三民,29.4,27.0,77.0,1.6,18.0
2019-07-7,高雄市,三民,29.1,26.6,80.0,1.5,17.5
2019-07-8,高雄市,三民,28.2,25.9,85.0,1.3,24.5
2019-07-9,高雄市,三民,27.7,25.7,87.0,1.7,40.5
2019-07-10,高雄市,三民,29.4,25.3,82.0,3.0,60.0
2019-07-11,高雄市,三民,27.0,24.4,86.0,1.6,40.5
2019-07-12,高雄市,三民,29.9,26.7,75.0,2.3,0.0
2019-07-13,高雄市,三民,30.5,27.9,73.0,1.6,1.0
2019-07-14,高雄市,三民,30.6,28.2,72.0,1.6,0.5
2019-07-15,高雄市,三民,31.0,28.9,71.0,1.4,0.0
2019-07-16,高雄市,三民,31.1,29.5,73.0,1.7,0.0
2019-07-17,高雄市,三民,31.0,29.0,74.0,1.8,0.0
2019-07-18,高雄市,三民,30.2,27.5,76.0,2.0,37.0
2019-07-19,高雄市,三民,29.0,0.5,84.0,2.0,170.0
2019-07-20,高雄市,三民,31.0,0.5,74.0,1.3,54.0
2019-07-21,高雄市,三民,30.2,0.5,76.0,1.2,40.0
2019-07-22,高雄市,三民,29.0,0.5,84.0,2.6,0.0
2019-07-23,高雄市,三民,31.0,0.5,74.0,2.1,0.0
2019-07-24,高雄市,三民,30.2,0.5,76.0,2.1,0.0
2019-07-25,高雄市,三民,29.9,0.5,75.8,1.6,0.0
2019-07-26,高雄市,三民,30.6,29.2,73.0,1.5,3.5
2019-07-27,高雄市,三民,29.3,26.3,74.0,1.6,0.5
2019-07-28,高雄市,三民,29.5,28.0,74.0,1.9,4.0
2019-07-29,高雄市,三民,30.4,27.5,70.0,2.0,0.5
2019-07-30,高雄市,三民,30.9,28.2,68.0,1.6,0.0
2019-07-31,高雄市,三民,30.8,28.6,68.0,1.9,0.0
2019-08-1,高雄市,三民,29.3,26.0,76.0,1.7,2.5
2019-08-2,高雄市,三民,27.7,24.8,81.0,1.4,73.5
2019-08-3,高雄市,三民,29.0,26.0,75.0,1.3,0.0
2019-08-4,高雄市,三民,30.2,27.5,74.0,1.7,0.5
2019-08-5,高雄市,三民,29.9,27.3,76.0,1.6,1.0
2019-08-6,高雄市,三民,29.5,26.8,77.0,1.8,7.0
2019-08-7,高雄市,三民,29.4,27.1,79.0,1.5,4.5
2019-08-8,高雄市,三民,30.1,28.0,75.0,2.0,0.0
2019-08-9,高雄市,三民,29.8,27.5,79.0,3.3,1.0
2019-08-10,高雄市,三民,30.1,29.7,81.0,5.6,0.0
2019-08-11,高雄市,三民,30.0,29.0,81.0,3.8,0.5
2019-08-12,高雄市,三民,29.2,26.8,81.0,1.9,20.5
2019-08-13,高雄市,三民,27.1,25.0,86.0,1.9,92.5
2019-08-14,高雄市,三民,28.4,25.3,84.0,1.8,29.0
2019-08-15,高雄市,三民,29.2,26.3,83.0,3.9,19.0
2019-08-16,高雄市,三民,27.8,26.0,86.0,2.3,31.5
